unique_id,cutoff,metric,SeasonalNaive,Naive,AutoETS,AutoARIMA,XGBRegressor,LGBMRegressor,NBEATS,NHITS,TimeGPT
hotel_70,2023-05-12,mae,,,,,,,,,0.09968645067042604
hotel_84,2023-05-12,mae,,,,,,,,,0.05897062600716757
hotel_91,2023-05-12,mae,,,,,,,,,0.11892216344703048
hotel_98,2023-05-12,mae,,,,,,,,,0.035882388894009236
hotel_0,2023-05-19,mae,,,,,,,,,0.08724487714726632
hotel_105,2023-05-19,mae,,,,,,,,,0.05787483310422282
hotel_112,2023-05-19,mae,,,,,,,,,0.07879258464285714
hotel_126,2023-05-19,mae,,,,,,,,,0.038483955478087646
hotel_133,2023-05-19,mae,,,,,,,,,0.05772561629976582
hotel_14,2023-05-19,mae,,,,,,,,,0.10834732840296499
hotel_21,2023-05-19,mae,,,,,,,,,0.026656569113756624
hotel_28,2023-05-19,mae,,,,,,,,,0.03606687142976191
hotel_35,2023-05-19,mae,,,,,,,,,0.0267049044642857
hotel_42,2023-05-19,mae,,,,,,,,,0.0523208565746096
hotel_49,2023-05-19,mae,,,,,,,,,0.08532254871179039
hotel_56,2023-05-19,mae,,,,,,,,,0.04512326916666666
hotel_63,2023-05-19,mae,,,,,,,,,0.06261876503968253
hotel_7,2023-05-19,mae,,,,,,,,,0.034713929809213596
hotel_70,2023-05-19,mae,,,,,,,,,0.10743079084586467
hotel_84,2023-05-19,mae,,,,,,,,,0.07592352840954028
hotel_91,2023-05-19,mae,,,,,,,,,0.08220696230337078
hotel_98,2023-05-19,mae,,,,,,,,,0.030944918639400954
hotel_0,2023-05-26,mae,,,,,,,,,0.07693221519841273
hotel_105,2023-05-26,mae,,,,,,,,,0.04042973221024258
hotel_112,2023-05-26,mae,,,,,,,,,0.09260827464285713
hotel_126,2023-05-26,mae,,,,,,,,,0.02635375874644281
hotel_133,2023-05-26,mae,,,,,,,,,0.03487148899882903
hotel_14,2023-05-26,mae,,,,,,,,,0.06828526396226417
hotel_21,2023-05-26,mae,,,,,,,,,0.02525097427248676
hotel_28,2023-05-26,mae,,,,,,,,,0.06347141056869048
hotel_35,2023-05-26,mae,,,,,,,,,0.022409712142857134
hotel_42,2023-05-26,mae,,,,,,,,,0.04891416530219782
hotel_49,2023-05-26,mae,,,,,,,,,0.03354906472707423
hotel_56,2023-05-26,mae,,,,,,,,,0.03815596297619049
hotel_63,2023-05-26,mae,,,,,,,,,0.04356185023809522
hotel_7,2023-05-26,mae,,,,,,,,,0.036657961226151704
hotel_70,2023-05-26,mae,,,,,,,,,0.1461287896177945
hotel_84,2023-05-26,mae,,,,,,,,,0.048691477104547694
hotel_91,2023-05-26,mae,,,,,,,,,0.04249850456260034
hotel_98,2023-05-26,mae,,,,,,,,,0.027998653197004644
hotel_0,2023-06-02,mae,0.285273368606702,0.11155202821869489,0.19966790297514828,0.16149632262201408,0.14317541309964726,0.13766993331704466,0.11395681558201057,0.11324133004409172,0.046707541979717805
hotel_105,2023-06-02,mae,0.05525606469002694,0.05211141060197664,0.07998228175483232,0.07614065014076894,0.06981002593216534,0.07390164115148087,0.06804637642407907,0.06345498395327943,0.033117728247978435
hotel_112,2023-06-02,mae,0.13772321428571427,0.13102678571428575,0.09265314383339229,0.0933029302185805,0.1011314525,0.08772220534162747,0.08858077142857143,0.09329527142857143,0.07420656178571429
hotel_126,2023-06-02,mae,0.0438247011952191,0.007683551508252701,0.05699123864409529,0.022433642548276452,0.04148143035429709,0.0478607856270968,0.013465170351451314,0.00956202990182128,0.02454955687108708
hotel_133,2023-06-02,mae,0.06323185011709603,0.04449648711943791,0.05278478860977049,0.06271991981478245,0.05857594766978924,0.054480808990422624,0.05931318298009368,0.06808747976580798,0.03452086223067915
hotel_14,2023-06-02,mae,0.14184636118598384,0.10074123989218328,0.12476602592330377,0.09966213493602334,0.12431380933962265,0.12238104719401695,0.10922699036388138,0.10282987328840967,0.053797562223719675
hotel_21,2023-06-02,mae,0.09837962962962962,0.021660052910052872,0.026921468310007114,0.03675390065925875,0.07237126915343915,0.07935998498154241,0.03372181205026455,0.028920696203703723,0.020944567857142875
hotel_28,2023-06-02,mae,0.0431547619047619,0.0431547619047619,0.04496696295462911,0.04319360918115973,0.04359765879761903,0.04418105954377728,0.05071127911904761,0.04669447890261903,0.07961044424047617
hotel_35,2023-06-02,mae,0.14362444196428573,0.15046037946428573,0.13805942732701096,0.17993797386869612,0.11247719732142858,0.08475360258055818,0.10483441732142858,0.10423503589285714,0.030993875892857136
hotel_42,2023-06-02,mae,0.4258241758241758,0.2190572585309427,0.289781767525459,0.2009553582447074,0.19999401784412954,0.16637925410009072,0.18214962737420473,0.18065562134615384,0.051736904097744375
hotel_49,2023-06-02,mae,0.09217092950717408,0.0672177167810356,0.03614322763072194,0.05792655933823981,0.053226674111041795,0.06285426837953692,0.05924501375857768,0.05525298733000624,0.03573302689800376
hotel_56,2023-06-02,mae,0.1285714285714286,0.06488095238095234,0.08681736205210523,0.07277894465071633,0.08670241416666667,0.08229481148128588,0.06407882535714285,0.07147020261904762,0.03574733738095237
hotel_63,2023-06-02,mae,0.16317460317460314,0.1311111111111111,0.1541124661472478,0.1049673870436938,0.11734873067460318,0.10617531324448294,0.10156490547619047,0.09344231801587302,0.033408697936507935
hotel_7,2023-06-02,mae,0.21003955328059565,0.29728943694741744,0.1895670888241974,0.11380205511019044,0.21554297079920895,0.23069604642662328,0.14996944103071197,0.15497532041181947,0.058154460255933016
hotel_70,2023-06-02,mae,0.18436716791979954,0.08505639097744362,0.11594370022192546,0.05454491895607959,0.128611294216792,0.1266249858691846,0.2078343977130326,0.19122659628446118,0.16517401427944864
hotel_84,2023-06-02,mae,0.14607019278299554,0.08477508650519032,0.11617584157158323,0.10313678772394441,0.09374194319945625,0.08810574781123491,0.10171579617276319,0.10483945230598121,0.043431924434008895
hotel_91,2023-06-02,mae,0.13121990369181383,0.07744783306581068,0.06290919166628949,0.06767172033389728,0.0839085987800963,0.06645578776818392,0.05842267340288926,0.06887842024478331,0.04099598579052972
hotel_98,2023-06-02,mae,0.09043778801843319,0.10771889400921661,0.10575852517908717,0.09045940159165673,0.12218255694700464,0.1280072049003421,0.08098994454377881,0.07833527088824886,0.01968024119930878
hotel_77,2022-07-23,mape,1.0,1.0,3.7048734404286385,0.2009276433261562,,,2.8630054750185985,1.2375659398957175,
hotel_77,2022-08-08,mape,,,,,0.5688604039777938,1.1874394355320712,,,
hotel_77,2022-08-20,mape,1.0,1.0,1.4013395378377758,1.1906448284073694,,,4.621192713646927,2.866989352396277,
hotel_77,2022-09-05,mape,,,,,0.10548121756001572,1.5319959799788159,,,
hotel_77,2022-09-17,mape,0.9205128205128208,0.4205128205128208,2.4177733066334715,0.8360689026969829,,,3.038539242901312,1.7294827980412917,
hotel_77,2022-10-03,mape,,,,,0.62938726934961,0.8758261392483325,,,
hotel_77,2022-10-15,mape,1.3444444444444543,4.266666666666716,4.009319406616997,4.214985782934773,,,1.5009347159064597,1.9073685639322602,
hotel_77,2022-10-31,mape,,,,,,,,,
hotel_77,2022-11-07,mape,,,,,,,,,
hotel_77,2022-11-14,mape,,,,,,,,,
hotel_77,2022-11-21,mape,,,,,,,,,
hotel_77,2022-11-22,mape,,,,,,,,,
hotel_77,2022-11-28,mape,,,,,,,,,
hotel_0,2023-02-10,mape,0.20104204021705843,0.22170275258138544,0.22857917662451224,0.13999432534056058,0.1420200496763231,0.1487477487586049,0.18066533352187245,0.13967227612995126,
hotel_105,2023-02-10,mape,0.13292650126829259,0.31180506322411145,0.11405556830138398,0.12906018152082804,0.1211891317705176,0.1618051184523517,0.12299480504484608,0.12689505095423564,
hotel_112,2023-02-10,mape,0.1374274806316518,0.15859322272427298,0.1318281395453606,0.10469169139299192,0.10671690281913278,0.11394476966010816,0.12610343993758016,0.13161058929310165,
hotel_126,2023-02-10,mape,0.1486236516832776,0.13636938970124957,0.13149725327094036,0.12911901356172376,0.14881839307274408,0.13586013438225228,0.14078577213134305,0.14112630921730604,
hotel_133,2023-02-10,mape,0.25828371687598,0.24393878924737114,0.22073995601217725,0.2263042571766019,0.22915318470315946,0.2295678919818435,0.23807563593770684,0.24546518579937496,
hotel_14,2023-02-10,mape,0.1260432689310573,0.161573479089428,0.12517004039041243,0.13979771354671824,0.15753652924914893,0.14942573573394521,0.15349496618399444,0.13803383700016444,
hotel_21,2023-02-10,mape,0.01465676443564537,0.014492007184796585,0.017819978246406545,0.052665879531605786,0.026144635205369884,0.030197024231902136,0.019447578250432467,0.01976651689879752,
hotel_28,2023-02-10,mape,,,,,,,,,
hotel_35,2023-02-10,mape,0.2507939354653271,0.23422983666674796,0.19056232004156468,0.1509352096076673,0.18366314719444318,0.20015404516374774,0.2829724361257208,0.2693056302443239,
hotel_42,2023-02-10,mape,0.40033711635887353,0.3582363910507161,0.4111194499897141,0.36249383927367734,0.39645453680160925,0.38652991540731785,0.4070223854396963,0.39303094176839565,
hotel_49,2023-02-10,mape,0.18985706512937944,0.19625152378928198,0.1342281090197009,0.14357392637994235,0.14807368199488544,0.14440292289822979,0.1687617036846782,0.17438418131642058,
hotel_56,2023-02-10,mape,0.030365225510783713,0.07463303565063574,0.05273122161899107,0.06081014854448728,0.05341291969058094,0.03479911784607947,0.037716358378796506,0.03540861731304257,
hotel_63,2023-02-10,mape,0.36815130854632966,0.3746447383667652,0.3141864383614173,0.3345615662011677,0.34327803926052153,0.33746125518020215,0.30466901255862927,0.2948561547978768,
hotel_7,2023-02-10,mape,0.1254280272034512,0.12689461871220223,0.15134054051335144,0.12717331449410302,0.11243457350077289,0.08653953741381416,0.14648854807602754,0.14758738527348308,
hotel_70,2023-02-10,mape,0.21314345859064487,0.16351692230398268,0.1750380365449388,0.12202614202178244,0.128038437598651,0.1265572776857711,0.23062828360390464,0.19646755769850346,
hotel_84,2023-02-10,mape,0.30660857666786384,0.4624488074794031,0.337812723239674,0.33785827783414807,0.4386811724469034,0.3739278095727522,0.4184709949967146,0.45361773038069025,
hotel_91,2023-02-10,mape,0.22948169910290553,0.24741668175735865,0.1701503034554316,0.18336095886644999,0.22551995743804537,0.22992724565924114,0.16664411139415608,0.16964265833663503,
hotel_98,2023-02-10,mape,0.5330292398592134,0.4598448688980824,0.6655500835452166,0.4486081286846371,0.44030136560127275,0.4566893068364268,0.5257405522293578,0.49717119777720203,
hotel_0,2023-03-10,mape,0.14189556846640589,0.16439474964444742,0.1330208281925039,0.13301461156187716,0.14089566003688805,0.1558271252248871,0.13061699405345764,0.1307016971671667,
hotel_105,2023-03-10,mape,0.12859902812894686,0.14243495163241196,0.15192355377289815,0.14038590690705668,0.17366081507520667,0.15942231226262357,0.13857541825574524,0.1465155586378071,
hotel_112,2023-03-10,mape,0.11815594329131858,0.11421606930561394,0.1158194101083925,0.11297761754515322,0.11527089502888165,0.11245069093521617,0.10700765718138334,0.10551914255671581,
hotel_126,2023-03-10,mape,0.010949698373975799,0.00750459888646219,0.06082176104277614,0.03358740453727658,0.03980872441086996,0.05780850030558001,0.049760724585361946,0.03810346468410943,
hotel_133,2023-03-10,mape,0.10221412499095187,0.09793510583619627,0.13149503897236234,0.20753426438092037,0.12159990988729966,0.11403369529145281,0.16466591534368394,0.15552332328206103,
hotel_14,2023-03-10,mape,0.11957283684918218,0.25843255380833513,0.14222731355757198,0.112498576919252,0.17386485876030086,0.19035824982341293,0.16367735153833013,0.1602954155585047,
hotel_21,2023-03-10,mape,0.026618971974122406,0.013137525348248148,0.019600067741714047,0.026218525572126727,0.02508521407922667,0.02129314676403469,0.01998937384367577,0.015723265904619074,
hotel_28,2023-03-10,mape,1.0,1.0,1.484862125997369,1.0427263181130821,0.8730132669999995,0.6912796309415097,1.490623510000002,1.0396293016000002,
hotel_35,2023-03-10,mape,0.1879199657762969,0.21800442085716268,0.20129459479772494,0.232618993770603,0.24948628396506273,0.17482842891632427,0.18105865879301633,0.1707007001929619,
hotel_42,2023-03-10,mape,0.5090282714280189,0.446968675475863,0.32134518934816975,0.45985031791841335,0.5864309707592704,0.48258844387791483,0.3902973315648697,0.4089732834081543,
