unique_id,ds,cutoff,y,XGBRegressor,LGBMRegressor
hotel_49,2023-04-20,2023-04-07,0.7685589519650655,0.8894864,0.8861097074116018
hotel_49,2023-04-21,2023-04-07,0.759825327510917,0.8867971,0.8861097074116018
hotel_49,2023-04-22,2023-04-07,0.7816593886462883,0.9052135,0.8668408326219454
hotel_49,2023-04-23,2023-04-07,0.7248908296943232,0.904242,0.8443527046164157
hotel_49,2023-04-24,2023-04-07,0.7641921397379913,0.89640033,0.8668023634792249
hotel_49,2023-04-25,2023-04-07,0.759825327510917,0.882302,0.8631473986910085
hotel_49,2023-04-26,2023-04-07,0.4672489082969432,0.85228246,0.8743086020052646
hotel_49,2023-04-27,2023-04-07,0.7903930131004366,0.86622834,0.8710488245336606
hotel_49,2023-04-28,2023-04-07,0.74235807860262,0.90144306,0.8710488245336606
hotel_49,2023-04-29,2023-04-07,0.74235807860262,0.88040096,0.8737920829281406
hotel_49,2023-04-30,2023-04-07,0.7336244541484717,0.8698018,0.8679497309152827
hotel_49,2023-05-01,2023-04-07,0.5633187772925764,0.90542704,0.8691258466236753
hotel_49,2023-05-02,2023-04-07,0.5545851528384279,0.91817856,0.857889136478683
hotel_49,2023-05-03,2023-04-07,0.6375545851528385,0.92896587,0.8654948631157128
hotel_49,2023-05-04,2023-04-07,0.7467248908296943,0.903912,0.8663825882291953
hotel_49,2023-05-05,2023-04-07,0.7379912663755459,0.8902536,0.8663825882291953
hotel_56,2023-04-08,2023-04-07,1.0,0.9916218,0.9921402640424686
hotel_56,2023-04-09,2023-04-07,0.9166666666666666,0.9720521,0.9646332982762167
hotel_56,2023-04-10,2023-04-07,0.9833333333333333,0.98758274,0.9840834626183892
hotel_56,2023-04-11,2023-04-07,1.0,0.9912908,0.9901727610399895
hotel_56,2023-04-12,2023-04-07,1.0,0.9940659,0.9931959773793607
hotel_56,2023-04-13,2023-04-07,1.0,0.9759306,0.9823129131777567
hotel_56,2023-04-14,2023-04-07,1.0,0.986754,0.9891326823040534
hotel_56,2023-04-15,2023-04-07,1.0083333333333333,0.9916218,0.9927037423761117
hotel_56,2023-04-16,2023-04-07,0.9916666666666667,0.99780464,0.9923987909963858
hotel_56,2023-04-17,2023-04-07,0.9916666666666667,0.99557334,0.9894119324520186
hotel_56,2023-04-18,2023-04-07,1.0,0.98572344,0.9928030330109305
hotel_56,2023-04-19,2023-04-07,1.0,0.9916218,0.990718588822818
hotel_56,2023-04-20,2023-04-07,0.8416666666666667,0.99427265,0.9882859973428105
hotel_56,2023-04-21,2023-04-07,1.0083333333333333,0.9930783,0.9882403941844262
hotel_56,2023-04-22,2023-04-07,1.0,0.99439436,0.985371954294276
hotel_56,2023-04-23,2023-04-07,0.8583333333333333,0.9482733,0.9661612708138521
hotel_56,2023-04-24,2023-04-07,1.0,0.97260845,0.9817425167934397
hotel_56,2023-04-25,2023-04-07,1.0,0.984216,0.9806452120700506
hotel_56,2023-04-26,2023-04-07,1.0,0.9916218,0.9824972416396831
hotel_56,2023-04-27,2023-04-07,0.95,0.9930888,0.9872302840059184
hotel_56,2023-04-28,2023-04-07,1.0,0.9955138,0.9865696210371763
hotel_56,2023-04-29,2023-04-07,0.9916666666666667,0.9942317,0.9798826042696981
hotel_56,2023-04-30,2023-04-07,0.725,1.0016451,0.9770422845160355
hotel_56,2023-05-01,2023-04-07,0.7916666666666666,0.9933805,0.9865668651547874
hotel_56,2023-05-02,2023-04-07,0.9666666666666667,0.99468505,0.9717157847459951
hotel_56,2023-05-03,2023-04-07,1.0,0.99350876,0.984597468457322
hotel_56,2023-05-04,2023-04-07,0.975,0.9786485,0.9668791882367831
hotel_56,2023-05-05,2023-04-07,0.9916666666666667,0.9808907,0.9659017222173754
hotel_63,2023-04-08,2023-04-07,0.8933333333333333,0.92768335,0.9098455528445843
hotel_63,2023-04-09,2023-04-07,0.5688888888888889,0.8264054,0.8030902823040319
hotel_63,2023-04-10,2023-04-07,0.7022222222222222,0.8375545,0.8049571395723317
hotel_63,2023-04-11,2023-04-07,0.7244444444444444,0.85093194,0.8726765525359503
hotel_63,2023-04-12,2023-04-07,0.7955555555555556,0.87659246,0.8562946062593084
hotel_63,2023-04-13,2023-04-07,0.8222222222222222,0.81198305,0.8506579212061145
hotel_63,2023-04-14,2023-04-07,1.008888888888889,0.83505434,0.875187736546792
hotel_63,2023-04-15,2023-04-07,1.0044444444444445,0.8811026,0.8901182819644418
hotel_63,2023-04-16,2023-04-07,0.3466666666666667,0.7826229,0.8001539364170013
hotel_63,2023-04-17,2023-04-07,0.4533333333333333,0.7704343,0.8079994874853599
hotel_63,2023-04-18,2023-04-07,0.5688888888888889,0.8107282,0.8453704318386
hotel_63,2023-04-19,2023-04-07,0.8533333333333334,0.8782138,0.8546340165240012
hotel_63,2023-04-20,2023-04-07,0.8933333333333333,0.80839616,0.8553258625571004
hotel_63,2023-04-21,2023-04-07,0.9288888888888889,0.8225659,0.8533865715202941
hotel_63,2023-04-22,2023-04-07,0.9511111111111111,0.8578323,0.8665245254309887
hotel_63,2023-04-23,2023-04-07,0.48,0.80769306,0.8088044798288639
hotel_63,2023-04-24,2023-04-07,0.4222222222222222,0.8510214,0.8465795860485514
hotel_63,2023-04-25,2023-04-07,0.5066666666666667,0.80307645,0.8055156996270548
hotel_63,2023-04-26,2023-04-07,0.5155555555555555,0.8629118,0.838942305529615
hotel_63,2023-04-27,2023-04-07,0.5333333333333333,0.8765239,0.848798359326002
hotel_63,2023-04-28,2023-04-07,0.8888888888888888,0.8590595,0.8358393016966997
hotel_63,2023-04-29,2023-04-07,0.9466666666666667,0.8849195,0.8428740731090071
hotel_63,2023-04-30,2023-04-07,0.6711111111111111,0.819107,0.8405136773717682
hotel_63,2023-05-01,2023-04-07,0.5955555555555555,0.8932701,0.8425472836146478
hotel_63,2023-05-02,2023-04-07,0.5866666666666667,0.87283766,0.8466309122581472
hotel_63,2023-05-03,2023-04-07,0.6444444444444445,0.9225597,0.8591863764770847
hotel_63,2023-05-04,2023-04-07,0.56,0.9134213,0.8455086266804893
hotel_63,2023-05-05,2023-04-07,0.8933333333333333,0.9104564,0.8644414352489392
hotel_7,2023-04-08,2023-04-07,0.3322475570032573,0.45580715,0.48705807204156487
hotel_7,2023-04-09,2023-04-07,0.3762214983713355,0.43518332,0.5091842916979115
hotel_7,2023-04-10,2023-04-07,0.28664495114006516,0.29823893,0.4049869776283563
hotel_7,2023-04-11,2023-04-07,0.255700325732899,0.26484114,0.3812420619231457
hotel_7,2023-04-12,2023-04-07,0.30618892508143325,0.3441617,0.3766059868482955
hotel_7,2023-04-13,2023-04-07,0.3306188925081433,0.4121768,0.39736894905149883
hotel_7,2023-04-14,2023-04-07,0.46579804560260585,0.509487,0.507382681051322
hotel_7,2023-04-15,2023-04-07,0.34527687296416937,0.4906239,0.5137557808491519
hotel_7,2023-04-16,2023-04-07,0.34201954397394135,0.44755325,0.5295244841598242
hotel_7,2023-04-17,2023-04-07,0.19543973941368079,0.35106692,0.548601437686808
hotel_7,2023-04-18,2023-04-07,0.19381107491856678,0.34039983,0.5324939877537719
hotel_7,2023-04-19,2023-04-07,0.2719869706840391,0.34203994,0.49180797648070246
hotel_7,2023-04-20,2023-04-07,0.3338762214983713,0.3830137,0.4744062625494738
hotel_7,2023-04-21,2023-04-07,0.5390879478827362,0.37711355,0.4843955955842011
hotel_7,2023-04-22,2023-04-07,0.5618892508143323,0.3608781,0.48256238449323086
hotel_7,2023-04-23,2023-04-07,0.6465798045602605,0.38941997,0.5032194715016595
hotel_7,2023-04-24,2023-04-07,0.5228013029315961,0.37292725,0.49568691275402166
hotel_7,2023-04-25,2023-04-07,0.5211726384364821,0.33586842,0.5006189155606557
hotel_7,2023-04-26,2023-04-07,0.7084690553745928,0.37092298,0.4916995967991466
hotel_7,2023-04-27,2023-04-07,0.6514657980456026,0.36519045,0.48258360801466654
hotel_7,2023-04-28,2023-04-07,0.7231270358306189,0.37658986,0.4873049733166832
hotel_7,2023-04-29,2023-04-07,0.6205211726384365,0.36030966,0.4663860125716254
hotel_7,2023-04-30,2023-04-07,0.6579804560260586,0.36533827,0.45523805723585564
hotel_7,2023-05-01,2023-04-07,0.5407166123778502,0.388281,0.4671154922950907
hotel_7,2023-05-02,2023-04-07,0.6074918566775245,0.39001855,0.45702945957005
hotel_7,2023-05-03,2023-04-07,0.755700325732899,0.35821334,0.46908767913758176
hotel_7,2023-05-04,2023-04-07,0.749185667752443,0.3726186,0.464541069749849
hotel_7,2023-05-05,2023-04-07,0.760586319218241,0.35408753,0.46605782842684657
hotel_70,2023-04-08,2023-04-07,0.2850877192982456,0.384136,0.36417032389924825
hotel_70,2023-04-09,2023-04-07,0.2543859649122807,0.36361808,0.37434502305772394
hotel_70,2023-04-10,2023-04-07,0.35526315789473684,0.38597345,0.3906386715787562
hotel_70,2023-04-11,2023-04-07,0.4298245614035088,0.4084001,0.40900619213090617
hotel_70,2023-04-12,2023-04-07,0.44298245614035087,0.39802393,0.41684905632073155
hotel_70,2023-04-13,2023-04-07,0.37719298245614036,0.38352394,0.42636649336011667
hotel_70,2023-04-14,2023-04-07,0.37719298245614036,0.3580632,0.4005237767658681
hotel_70,2023-04-15,2023-04-07,0.36403508771929827,0.35017046,0.40075977380016664
hotel_70,2023-04-16,2023-04-07,0.2850877192982456,0.34477392,0.3903223882109876
hotel_70,2023-04-17,2023-04-07,0.40350877192982454,0.3315952,0.4042296330335641
hotel_70,2023-04-18,2023-04-07,0.3201754385964912,0.33229643,0.4223692259785492
hotel_70,2023-04-19,2023-04-07,0.31140350877192985,0.35968122,0.4223692259785492
hotel_70,2023-04-20,2023-04-07,0.2675438596491228,0.3925905,0.43194216006129005
hotel_70,2023-04-21,2023-04-07,0.4473684210526316,0.38187876,0.4148054752462103
hotel_70,2023-04-22,2023-04-07,0.44298245614035087,0.39220437,0.42087918641718375
hotel_70,2023-04-23,2023-04-07,0.2149122807017544,0.40549502,0.4194393354022615
hotel_70,2023-04-24,2023-04-07,0.34210526315789475,0.40904582,0.4241458682515893
hotel_70,2023-04-25,2023-04-07,0.35964912280701755,0.40148008,0.42874218068537706
hotel_70,2023-04-26,2023-04-07,0.2543859649122807,0.3697399,0.41183414657471124
hotel_70,2023-04-27,2023-04-07,0.2719298245614035,0.43672124,0.4377851790810037
hotel_70,2023-04-28,2023-04-07,0.4649122807017544,0.34046987,0.4024957057709976
hotel_70,2023-04-29,2023-04-07,0.4780701754385965,0.3798706,0.4381377539257598
hotel_70,2023-04-30,2023-04-07,0.25,0.4132204,0.40649297315256505
hotel_70,2023-05-01,2023-04-07,0.2675438596491228,0.41262683,0.4381377539257598
hotel_70,2023-05-02,2023-04-07,0.2807017543859649,0.41262683,0.4324440056588575
hotel_70,2023-05-03,2023-04-07,0.17543859649122806,0.38025424,0.4247449133038096
hotel_70,2023-05-04,2023-04-07,0.25877192982456143,0.40261868,0.4229353522734751
hotel_70,2023-05-05,2023-04-07,0.3684210526315789,0.38532516,0.4197271148629749
hotel_77,2022-10-04,2022-10-03,0.0,0.0012290067,0.0034573632143117387
hotel_77,2022-10-05,2022-10-03,0.0035149384885764497,0.002233997,0.0034573632143117387
hotel_77,2022-10-06,2022-10-03,0.0035149384885764497,0.002536933,0.0034573632143117387
hotel_77,2022-10-07,2022-10-03,0.005272407732864675,0.002536933,0.0034573632143117387
hotel_77,2022-10-08,2022-10-03,0.005272407732864675,0.002536933,0.0034573632143117387
hotel_77,2022-10-09,2022-10-03,0.0035149384885764497,0.002536933,0.0034573632143117387
hotel_77,2022-10-10,2022-10-03,0.0035149384885764497,0.002536933,0.0034573632143117387
hotel_77,2022-10-11,2022-10-03,0.0035149384885764497,0.002536933,0.0034573632143117387
hotel_77,2022-10-12,2022-10-03,0.0017574692442882249,0.0032522827,0.0034573632143117387
hotel_77,2022-10-13,2022-10-03,0.0,0.0032522827,0.0034573632143117387
hotel_77,2022-10-14,2022-10-03,0.008787346221441126,0.0032522827,0.0034573632143117387
hotel_77,2022-10-15,2022-10-03,0.01054481546572935,0.0032522827,0.0034573632143117387
hotel_77,2022-10-16,2022-10-03,0.01054481546572935,0.0032522827,0.0034573632143117387
hotel_77,2022-10-17,2022-10-03,0.0035149384885764497,0.0032522827,0.0034573632143117387
hotel_77,2022-10-18,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_77,2022-10-19,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_77,2022-10-20,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_77,2022-10-21,2022-10-03,0.0035149384885764497,0.0032522827,0.004385352607638242
hotel_77,2022-10-22,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_77,2022-10-23,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_77,2022-10-24,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_77,2022-10-25,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_77,2022-10-26,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_77,2022-10-27,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_77,2022-10-28,2022-10-03,0.0,0.0032522827,0.004385352607638242
hotel_77,2022-10-29,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_77,2022-10-30,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_77,2022-10-31,2022-10-03,0.0017574692442882249,0.0032522827,0.004385352607638242
hotel_84,2023-04-08,2023-04-07,0.6020761245674741,0.6965958,0.7259457793860437
hotel_84,2023-04-09,2023-04-07,0.39792387543252594,0.6834898,0.757443819997551
hotel_84,2023-04-10,2023-04-07,0.657439446366782,0.7200626,0.7757349686878379
hotel_84,2023-04-11,2023-04-07,0.7820069204152249,0.8187569,0.7880708415767899
hotel_84,2023-04-12,2023-04-07,0.8339100346020761,0.7151477,0.7976510236329846
hotel_84,2023-04-13,2023-04-07,0.7923875432525952,0.7318232,0.8276964355171049
hotel_84,2023-04-14,2023-04-07,0.7993079584775087,0.7561175,0.8303562509440369
hotel_84,2023-04-15,2023-04-07,0.8304498269896193,0.7566134,0.8557131780236205
hotel_84,2023-04-16,2023-04-07,0.4186851211072664,0.7569358,0.8130738783148953
hotel_84,2023-04-17,2023-04-07,0.4913494809688581,0.7713345,0.8041673775868121
hotel_84,2023-04-18,2023-04-07,0.629757785467128,0.7909878,0.7450833275805608
hotel_84,2023-04-19,2023-04-07,0.629757785467128,0.7783206,0.8035299285525938
hotel_84,2023-04-20,2023-04-07,0.9238754325259516,0.83217233,0.8306798112278951
hotel_84,2023-04-21,2023-04-07,0.9446366782006921,0.81926537,0.8385925472586034
hotel_84,2023-04-22,2023-04-07,0.9065743944636678,0.78686607,0.8627708912841691
