unique_id,ds,cutoff,y,TimeGPT
hotel_112,2023-06-28,2023-06-02,0.89375,0.91592544
hotel_112,2023-06-29,2023-06-02,1.0,0.987007
hotel_112,2023-06-30,2023-06-02,0.96875,0.7736529
hotel_126,2023-05-06,2023-05-05,0.9960159362549801,1.0595192
hotel_126,2023-05-07,2023-05-05,0.9243027888446215,0.8597458
hotel_126,2023-05-08,2023-05-05,1.0,1.007306
hotel_126,2023-05-09,2023-05-05,1.00398406374502,1.0112147
hotel_126,2023-05-10,2023-05-05,0.9840637450199203,1.0119959
hotel_126,2023-05-11,2023-05-05,0.9123505976095617,1.0252732
hotel_126,2023-05-12,2023-05-05,1.0,0.9391184
hotel_126,2023-05-13,2023-05-05,1.00398406374502,0.98411477
hotel_126,2023-05-14,2023-05-05,0.9681274900398407,0.8088471
hotel_126,2023-05-15,2023-05-05,0.9800796812749004,0.94787014
hotel_126,2023-05-16,2023-05-05,0.9880478087649402,1.0192463
hotel_126,2023-05-17,2023-05-05,0.9800796812749004,0.9918031
hotel_126,2023-05-18,2023-05-05,0.9880478087649402,0.9907669
hotel_126,2023-05-19,2023-05-05,0.9960159362549801,1.0118718
hotel_126,2023-05-20,2023-05-05,1.0,1.0263944
hotel_126,2023-05-21,2023-05-05,1.0,0.98546726
hotel_126,2023-05-22,2023-05-05,1.0,1.0273216
hotel_126,2023-05-23,2023-05-05,0.9920318725099602,1.028938
hotel_126,2023-05-24,2023-05-05,0.9920318725099602,1.0204852
hotel_126,2023-05-25,2023-05-05,0.9561752988047809,0.980802
hotel_126,2023-05-26,2023-05-05,0.9800796812749004,1.0046831
hotel_126,2023-05-27,2023-05-05,1.0079681274900398,1.0229421
hotel_126,2023-05-28,2023-05-05,0.9880478087649402,0.9936408
hotel_126,2023-05-29,2023-05-05,0.9641434262948207,0.9336272
hotel_126,2023-05-30,2023-05-05,0.9641434262948207,0.9346895
hotel_126,2023-05-31,2023-05-05,1.00398406374502,0.9574654
hotel_126,2023-06-01,2023-05-05,0.8047808764940239,0.9273278
hotel_126,2023-06-02,2023-05-05,1.00398406374502,0.9583142
hotel_126,2023-05-13,2023-05-12,1.00398406374502,0.98900974
hotel_126,2023-05-14,2023-05-12,0.9681274900398407,0.8241967
hotel_126,2023-05-15,2023-05-12,0.9800796812749004,0.97942054
hotel_126,2023-05-16,2023-05-12,0.9880478087649402,1.016404
hotel_126,2023-05-17,2023-05-12,0.9800796812749004,0.9779785
hotel_126,2023-05-18,2023-05-12,0.9880478087649402,0.97983044
hotel_126,2023-05-19,2023-05-12,0.9960159362549801,1.0107089
hotel_126,2023-05-20,2023-05-12,1.0,1.0385337
hotel_126,2023-05-21,2023-05-12,1.0,0.98950213
hotel_126,2023-05-22,2023-05-12,1.0,1.0301708
hotel_126,2023-05-23,2023-05-12,0.9920318725099602,1.0306779
hotel_126,2023-05-24,2023-05-12,0.9920318725099602,1.014935
hotel_126,2023-05-25,2023-05-12,0.9561752988047809,0.967483
hotel_126,2023-05-26,2023-05-12,0.9800796812749004,1.0099223
hotel_126,2023-05-27,2023-05-12,1.0079681274900398,1.0362048
hotel_126,2023-05-28,2023-05-12,0.9880478087649402,1.0025425
hotel_126,2023-05-29,2023-05-12,0.9641434262948207,0.9610139
hotel_126,2023-05-30,2023-05-12,0.9641434262948207,0.9383488
hotel_126,2023-05-31,2023-05-12,1.00398406374502,0.9758246
hotel_126,2023-06-01,2023-05-12,0.8047808764940239,0.9376977
hotel_126,2023-06-02,2023-05-12,1.00398406374502,0.93255997
hotel_126,2023-06-03,2023-05-12,0.9482071713147411,0.95973814
hotel_126,2023-06-04,2023-05-12,0.9880478087649402,1.0072362
hotel_126,2023-06-05,2023-05-12,1.0159362549800797,1.0248373
hotel_126,2023-06-06,2023-05-12,1.0159362549800797,0.9964317
hotel_126,2023-06-07,2023-05-12,1.0079681274900398,1.0110416
hotel_126,2023-06-08,2023-05-12,0.9960159362549801,1.0060935
hotel_126,2023-06-09,2023-05-12,0.9920318725099602,0.99332047
hotel_126,2023-05-20,2023-05-19,1.0,1.0415637
hotel_126,2023-05-21,2023-05-19,1.0,0.99928343
hotel_126,2023-05-22,2023-05-19,1.0,1.022501
hotel_126,2023-05-23,2023-05-19,0.9920318725099602,1.0224187
hotel_126,2023-05-24,2023-05-19,0.9920318725099602,1.0166285
hotel_126,2023-05-25,2023-05-19,0.9561752988047809,0.9837241
hotel_126,2023-05-26,2023-05-19,0.9800796812749004,1.0367873
hotel_126,2023-05-27,2023-05-19,1.0079681274900398,1.0494959
hotel_126,2023-05-28,2023-05-19,0.9880478087649402,1.0253588
hotel_126,2023-05-29,2023-05-19,0.9641434262948207,0.9504621
hotel_126,2023-05-30,2023-05-19,0.9641434262948207,0.950394
hotel_126,2023-05-31,2023-05-19,1.00398406374502,0.9719277
hotel_126,2023-06-01,2023-05-19,0.8047808764940239,0.93919957
hotel_126,2023-06-02,2023-05-19,1.00398406374502,0.93715596
hotel_126,2023-06-03,2023-05-19,0.9482071713147411,0.99371177
hotel_126,2023-06-04,2023-05-19,0.9880478087649402,1.0208155
hotel_126,2023-06-05,2023-05-19,1.0159362549800797,1.0409471
hotel_126,2023-06-06,2023-05-19,1.0159362549800797,1.0013779
hotel_126,2023-06-07,2023-05-19,1.0079681274900398,1.014584
hotel_126,2023-06-08,2023-05-19,0.9960159362549801,1.0109969
hotel_126,2023-06-09,2023-05-19,0.9920318725099602,1.0340773
hotel_126,2023-06-10,2023-05-19,1.0,1.0387993
hotel_126,2023-06-11,2023-05-19,1.0,0.8938888
hotel_126,2023-06-12,2023-05-19,0.9920318725099602,1.0132776
hotel_126,2023-06-13,2023-05-19,1.00398406374502,1.0003583
hotel_126,2023-06-14,2023-05-19,1.0,0.94135165
hotel_126,2023-06-15,2023-05-19,1.00398406374502,0.8909332
hotel_126,2023-06-16,2023-05-19,1.0079681274900398,1.0189601
hotel_126,2023-05-27,2023-05-26,1.0079681274900398,1.0135772
hotel_126,2023-05-28,2023-05-26,0.9880478087649402,0.9897587
hotel_126,2023-05-29,2023-05-26,0.9641434262948207,0.9436071
hotel_126,2023-05-30,2023-05-26,0.9641434262948207,0.94319975
hotel_126,2023-05-31,2023-05-26,1.00398406374502,0.9637346
hotel_126,2023-06-01,2023-05-26,0.8047808764940239,0.90428483
hotel_126,2023-06-02,2023-05-26,1.00398406374502,0.9375262
hotel_126,2023-06-03,2023-05-26,0.9482071713147411,0.93658173
hotel_126,2023-06-04,2023-05-26,0.9880478087649402,0.98125184
hotel_126,2023-06-05,2023-05-26,1.0159362549800797,1.0221668
hotel_126,2023-06-06,2023-05-26,1.0159362549800797,0.98648995
hotel_126,2023-06-07,2023-05-26,1.0079681274900398,1.008988
hotel_126,2023-06-08,2023-05-26,0.9960159362549801,0.9999908
hotel_126,2023-06-09,2023-05-26,0.9920318725099602,1.0002047
hotel_126,2023-06-10,2023-05-26,1.0,1.0202699
hotel_126,2023-06-11,2023-05-26,1.0,0.9048044
hotel_126,2023-06-12,2023-05-26,0.9920318725099602,1.0046877
hotel_126,2023-06-13,2023-05-26,1.00398406374502,0.9938821
hotel_126,2023-06-14,2023-05-26,1.0,0.9396078
hotel_126,2023-06-15,2023-05-26,1.00398406374502,0.89169276
hotel_126,2023-06-16,2023-05-26,1.0079681274900398,1.0136313
hotel_126,2023-06-17,2023-05-26,1.00398406374502,1.0193162
hotel_126,2023-06-18,2023-05-26,1.00398406374502,1.0150635
hotel_126,2023-06-19,2023-05-26,0.9960159362549801,0.97805816
hotel_126,2023-06-20,2023-05-26,0.9960159362549801,0.9775596
hotel_126,2023-06-21,2023-05-26,1.00398406374502,1.0112543
hotel_126,2023-06-22,2023-05-26,0.9880478087649402,1.0081251
hotel_126,2023-06-23,2023-05-26,1.00398406374502,0.99509907
hotel_126,2023-06-03,2023-06-02,0.9482071713147411,0.96534085
hotel_126,2023-06-04,2023-06-02,0.9880478087649402,1.0110208
hotel_126,2023-06-05,2023-06-02,1.0159362549800797,1.0293932
hotel_126,2023-06-06,2023-06-02,1.0159362549800797,1.0006231
hotel_126,2023-06-07,2023-06-02,1.0079681274900398,1.0093553
hotel_126,2023-06-08,2023-06-02,0.9960159362549801,0.9855927
hotel_126,2023-06-09,2023-06-02,0.9920318725099602,1.005379
hotel_126,2023-06-10,2023-06-02,1.0,1.0418669
hotel_126,2023-06-11,2023-06-02,1.0,0.936072
hotel_126,2023-06-12,2023-06-02,0.9920318725099602,1.0043002
hotel_126,2023-06-13,2023-06-02,1.00398406374502,1.0071188
hotel_126,2023-06-14,2023-06-02,1.0,0.9315457
hotel_126,2023-06-15,2023-06-02,1.00398406374502,0.9037204
hotel_126,2023-06-16,2023-06-02,1.0079681274900398,1.0241567
hotel_126,2023-06-17,2023-06-02,1.00398406374502,1.0219297
hotel_126,2023-06-18,2023-06-02,1.00398406374502,1.0088797
hotel_126,2023-06-19,2023-06-02,0.9960159362549801,0.9831575
hotel_126,2023-06-20,2023-06-02,0.9960159362549801,1.0112213
hotel_126,2023-06-21,2023-06-02,1.00398406374502,1.0153741
hotel_126,2023-06-22,2023-06-02,0.9880478087649402,1.0129006
hotel_126,2023-06-23,2023-06-02,1.00398406374502,1.0021318
hotel_126,2023-06-24,2023-06-02,1.00398406374502,1.0373336
hotel_126,2023-06-25,2023-06-02,1.00398406374502,0.99835646
hotel_126,2023-06-26,2023-06-02,1.00398406374502,1.0370401
hotel_126,2023-06-27,2023-06-02,0.9840637450199203,1.0445803
hotel_126,2023-06-28,2023-06-02,1.00398406374502,1.0173804
hotel_126,2023-06-29,2023-06-02,1.00398406374502,1.0013701
hotel_126,2023-06-30,2023-06-02,0.9880478087649402,1.0377364
hotel_133,2023-05-06,2023-05-05,0.9016393442622951,0.884526
hotel_133,2023-05-07,2023-05-05,0.7540983606557377,0.74160707
hotel_133,2023-05-08,2023-05-05,0.7704918032786885,0.82153744
hotel_133,2023-05-09,2023-05-05,0.8524590163934426,0.88152975
hotel_133,2023-05-10,2023-05-05,0.8524590163934426,0.91457784
hotel_133,2023-05-11,2023-05-05,0.8688524590163934,0.97164804
hotel_133,2023-05-12,2023-05-05,0.9836065573770492,0.9971713
hotel_133,2023-05-13,2023-05-05,1.0,0.987847
hotel_133,2023-05-14,2023-05-05,0.7540983606557377,0.74805725
hotel_133,2023-05-15,2023-05-05,0.7049180327868853,0.7286766
hotel_133,2023-05-16,2023-05-05,0.7704918032786885,0.82569456
hotel_133,2023-05-17,2023-05-05,0.8688524590163934,0.8883006
hotel_133,2023-05-18,2023-05-05,0.9344262295081968,0.9397157
hotel_133,2023-05-19,2023-05-05,0.9672131147540983,1.022079
hotel_133,2023-05-20,2023-05-05,0.9016393442622951,0.9710237
hotel_133,2023-05-21,2023-05-05,0.8360655737704918,0.8047098
hotel_133,2023-05-22,2023-05-05,0.9016393442622951,0.87785524
hotel_133,2023-05-23,2023-05-05,0.9016393442622951,0.8568651
hotel_133,2023-05-24,2023-05-05,1.0,0.8902018
hotel_133,2023-05-25,2023-05-05,0.9672131147540983,0.944188
hotel_133,2023-05-26,2023-05-05,0.9836065573770492,1.0074166
hotel_133,2023-05-27,2023-05-05,1.0,0.98707885
hotel_133,2023-05-28,2023-05-05,0.9016393442622951,0.89179504
hotel_133,2023-05-29,2023-05-05,0.8524590163934426,0.7657128
hotel_133,2023-05-30,2023-05-05,0.8688524590163934,0.8633313
hotel_133,2023-05-31,2023-05-05,1.0,0.89801383
hotel_133,2023-06-01,2023-05-05,1.0,0.9626192
hotel_133,2023-06-02,2023-05-05,0.9836065573770492,1.0004827
hotel_133,2023-05-13,2023-05-12,1.0,0.962831
hotel_133,2023-05-14,2023-05-12,0.7540983606557377,0.71488726
hotel_133,2023-05-15,2023-05-12,0.7049180327868853,0.7297165
hotel_133,2023-05-16,2023-05-12,0.7704918032786885,0.8059711
hotel_133,2023-05-17,2023-05-12,0.8688524590163934,0.8438871
hotel_133,2023-05-18,2023-05-12,0.9344262295081968,0.8924396
hotel_133,2023-05-19,2023-05-12,0.9672131147540983,0.9881739
hotel_133,2023-05-20,2023-05-12,0.9016393442622951,0.9517619
hotel_133,2023-05-21,2023-05-12,0.8360655737704918,0.79936105
hotel_133,2023-05-22,2023-05-12,0.9016393442622951,0.8502158
hotel_133,2023-05-23,2023-05-12,0.9016393442622951,0.84082234
hotel_133,2023-05-24,2023-05-12,1.0,0.867946
hotel_133,2023-05-25,2023-05-12,0.9672131147540983,0.89919376
hotel_133,2023-05-26,2023-05-12,0.9836065573770492,0.9580731
hotel_133,2023-05-27,2023-05-12,1.0,0.96186507
hotel_133,2023-05-28,2023-05-12,0.9016393442622951,0.878478
hotel_133,2023-05-29,2023-05-12,0.8524590163934426,0.7569391
hotel_133,2023-05-30,2023-05-12,0.8688524590163934,0.84846956
hotel_133,2023-05-31,2023-05-12,1.0,0.8857426
hotel_133,2023-06-01,2023-05-12,1.0,0.9298302
hotel_133,2023-06-02,2023-05-12,0.9836065573770492,0.95426804
hotel_133,2023-06-03,2023-05-12,1.0163934426229508,0.9540741
hotel_133,2023-06-04,2023-05-12,0.9180327868852459,0.89837545
hotel_133,2023-06-05,2023-05-12,0.9508196721311475,0.8883882
hotel_133,2023-06-06,2023-05-12,0.9672131147540983,0.8715784
hotel_133,2023-06-07,2023-05-12,0.8852459016393442,0.82170576
hotel_133,2023-06-08,2023-05-12,0.9508196721311475,0.9113191
hotel_133,2023-06-09,2023-05-12,0.9836065573770492,0.9738041
hotel_133,2023-05-20,2023-05-19,0.9016393442622951,0.97292113
hotel_133,2023-05-21,2023-05-19,0.8360655737704918,0.8041966
hotel_133,2023-05-22,2023-05-19,0.9016393442622951,0.85840905
hotel_133,2023-05-23,2023-05-19,0.9016393442622951,0.8375356
hotel_133,2023-05-24,2023-05-19,1.0,0.8776125
hotel_133,2023-05-25,2023-05-19,0.9672131147540983,0.9005448
hotel_133,2023-05-26,2023-05-19,0.9836065573770492,0.9677179
hotel_133,2023-05-27,2023-05-19,1.0,0.973928
hotel_133,2023-05-28,2023-05-19,0.9016393442622951,0.8895106
hotel_133,2023-05-29,2023-05-19,0.8524590163934426,0.710157
hotel_133,2023-05-30,2023-05-19,0.8688524590163934,0.8520419
hotel_133,2023-05-31,2023-05-19,1.0,0.89291626
hotel_133,2023-06-01,2023-05-19,1.0,0.91266257
hotel_133,2023-06-02,2023-05-19,0.9836065573770492,0.9457989
hotel_133,2023-06-03,2023-05-19,1.0163934426229508,0.9899256
hotel_133,2023-06-04,2023-05-19,0.9180327868852459,0.92386436
hotel_133,2023-06-05,2023-05-19,0.9508196721311475,0.91772026
hotel_133,2023-06-06,2023-05-19,0.9672131147540983,0.85958046
hotel_133,2023-06-07,2023-05-19,0.8852459016393442,0.8651202
hotel_133,2023-06-08,2023-05-19,0.9508196721311475,0.93123746
hotel_133,2023-06-09,2023-05-19,0.9836065573770492,0.97605693
hotel_133,2023-06-10,2023-05-19,1.0,0.938717
hotel_133,2023-06-11,2023-05-19,0.8032786885245902,0.71765625
hotel_133,2023-06-12,2023-05-19,0.9344262295081968,0.8112656
hotel_133,2023-06-13,2023-05-19,0.9836065573770492,0.89114916
hotel_133,2023-06-14,2023-05-19,1.0,0.91467875
hotel_133,2023-06-15,2023-05-19,1.0,0.9387046
hotel_133,2023-06-16,2023-05-19,1.0,0.9580833
hotel_133,2023-05-27,2023-05-26,1.0,0.9957066
hotel_133,2023-05-28,2023-05-26,0.9016393442622951,0.91038865
hotel_133,2023-05-29,2023-05-26,0.8524590163934426,0.7859707
hotel_133,2023-05-30,2023-05-26,0.8688524590163934,0.88062847
hotel_133,2023-05-31,2023-05-26,1.0,0.9308352
hotel_133,2023-06-01,2023-05-26,1.0,0.9527328
hotel_133,2023-06-02,2023-05-26,0.9836065573770492,0.96185225
hotel_133,2023-06-03,2023-05-26,1.0163934426229508,0.98798907
hotel_133,2023-06-04,2023-05-26,0.9180327868852459,0.9460753
hotel_133,2023-06-05,2023-05-26,0.9508196721311475,0.92497814
hotel_133,2023-06-06,2023-05-26,0.9672131147540983,0.8955167
hotel_133,2023-06-07,2023-05-26,0.8852459016393442,0.93242186
hotel_133,2023-06-08,2023-05-26,0.9508196721311475,0.9806945
hotel_133,2023-06-09,2023-05-26,0.9836065573770492,0.98378414
hotel_133,2023-06-10,2023-05-26,1.0,0.9651372
hotel_133,2023-06-11,2023-05-26,0.8032786885245902,0.76085776
hotel_133,2023-06-12,2023-05-26,0.9344262295081968,0.839701
hotel_133,2023-06-13,2023-05-26,0.9836065573770492,0.9320028
hotel_133,2023-06-14,2023-05-26,1.0,0.95804155
hotel_133,2023-06-15,2023-05-26,1.0,0.9740314
hotel_133,2023-06-16,2023-05-26,1.0,0.97713095
hotel_133,2023-06-17,2023-05-26,1.0,0.9949707
hotel_133,2023-06-18,2023-05-26,0.9836065573770492,0.96606374
hotel_133,2023-06-19,2023-05-26,0.9672131147540983,0.9204988
hotel_133,2023-06-20,2023-05-26,0.9344262295081968,0.933956
hotel_133,2023-06-21,2023-05-26,0.8524590163934426,0.9163511
hotel_133,2023-06-22,2023-05-26,0.819672131147541,0.8341367
hotel_133,2023-06-23,2023-05-26,0.9344262295081968,0.98759925
hotel_133,2023-06-03,2023-06-02,1.0163934426229508,0.9899221
hotel_133,2023-06-04,2023-06-02,0.9180327868852459,0.94123656
hotel_133,2023-06-05,2023-06-02,0.9508196721311475,0.92185116
hotel_133,2023-06-06,2023-06-02,0.9672131147540983,0.9050707
hotel_133,2023-06-07,2023-06-02,0.8852459016393442,0.9330434
hotel_133,2023-06-08,2023-06-02,0.9508196721311475,0.9711172
hotel_133,2023-06-09,2023-06-02,0.9836065573770492,0.96615064
hotel_133,2023-06-10,2023-06-02,1.0,0.961189
hotel_133,2023-06-11,2023-06-02,0.8032786885245902,0.76438385
hotel_133,2023-06-12,2023-06-02,0.9344262295081968,0.85873675
hotel_133,2023-06-13,2023-06-02,0.9836065573770492,0.9351754
hotel_133,2023-06-14,2023-06-02,1.0,0.95733017
hotel_133,2023-06-15,2023-06-02,1.0,0.9724046
hotel_133,2023-06-16,2023-06-02,1.0,0.959167
hotel_133,2023-06-17,2023-06-02,1.0,0.9709362
hotel_133,2023-06-18,2023-06-02,0.9836065573770492,0.9738388
hotel_133,2023-06-19,2023-06-02,0.9672131147540983,0.93174374
hotel_133,2023-06-20,2023-06-02,0.9344262295081968,0.94636774
hotel_133,2023-06-21,2023-06-02,0.8524590163934426,0.93038243
hotel_133,2023-06-22,2023-06-02,0.819672131147541,0.8377388
hotel_133,2023-06-23,2023-06-02,0.9344262295081968,0.9870385
hotel_133,2023-06-24,2023-06-02,1.0163934426229508,1.0019313
hotel_133,2023-06-25,2023-06-02,0.8852459016393442,0.86516774
hotel_133,2023-06-26,2023-06-02,0.9836065573770492,0.92388624
hotel_133,2023-06-27,2023-06-02,0.9836065573770492,0.9402521
hotel_133,2023-06-28,2023-06-02,0.9508196721311475,0.95570964
hotel_133,2023-06-29,2023-06-02,0.9180327868852459,0.95497936
hotel_133,2023-06-30,2023-06-02,0.9672131147540983,0.98023915
hotel_14,2023-05-06,2023-05-05,0.8490566037735849,0.8472235
hotel_14,2023-05-07,2023-05-05,0.5,0.6253834
hotel_14,2023-05-08,2023-05-05,0.7452830188679245,0.7879438
hotel_14,2023-05-09,2023-05-05,0.8207547169811321,0.81069523
hotel_14,2023-05-10,2023-05-05,0.7641509433962265,0.8288323
hotel_14,2023-05-11,2023-05-05,0.8113207547169812,0.81673944
hotel_14,2023-05-12,2023-05-05,0.8018867924528302,0.7760714
hotel_14,2023-05-13,2023-05-05,0.6981132075471698,0.75840986
hotel_14,2023-05-14,2023-05-05,0.4056603773584906,0.64239365
hotel_14,2023-05-15,2023-05-05,0.6792452830188679,0.66665274
hotel_14,2023-05-16,2023-05-05,0.6698113207547169,0.71678394
hotel_14,2023-05-17,2023-05-05,0.6981132075471698,0.7544571
hotel_14,2023-05-18,2023-05-05,0.7075471698113207,0.7373594
hotel_14,2023-05-19,2023-05-05,0.8018867924528302,0.8027388
hotel_14,2023-05-20,2023-05-05,0.7735849056603774,0.7910365
hotel_14,2023-05-21,2023-05-05,0.49056603773584906,0.63614434
hotel_14,2023-05-22,2023-05-05,0.4716981132075472,0.66469544
hotel_14,2023-05-23,2023-05-05,0.5849056603773585,0.67403555
hotel_14,2023-05-24,2023-05-05,0.5566037735849056,0.6922321
hotel_14,2023-05-25,2023-05-05,0.4716981132075472,0.7010305
hotel_14,2023-05-26,2023-05-05,0.5660377358490566,0.74538815
hotel_14,2023-05-27,2023-05-05,0.6981132075471698,0.7962717
hotel_14,2023-05-28,2023-05-05,0.4811320754716981,0.6470958
hotel_14,2023-05-29,2023-05-05,0.37735849056603776,0.63546896
hotel_14,2023-05-30,2023-05-05,0.49056603773584906,0.6573359
hotel_14,2023-05-31,2023-05-05,0.5471698113207547,0.61333567
hotel_14,2023-06-01,2023-05-05,0.5188679245283019,0.6537558
hotel_14,2023-06-02,2023-05-05,0.5660377358490566,0.7568382
hotel_14,2023-05-13,2023-05-12,0.6981132075471698,0.7142642
hotel_14,2023-05-14,2023-05-12,0.4056603773584906,0.5940852
hotel_14,2023-05-15,2023-05-12,0.6792452830188679,0.62665176
hotel_14,2023-05-16,2023-05-12,0.6698113207547169,0.69814414
hotel_14,2023-05-17,2023-05-12,0.6981132075471698,0.7644267
hotel_14,2023-05-18,2023-05-12,0.7075471698113207,0.7375352
hotel_14,2023-05-19,2023-05-12,0.8018867924528302,0.8052831
hotel_14,2023-05-20,2023-05-12,0.7735849056603774,0.7724453
hotel_14,2023-05-21,2023-05-12,0.49056603773584906,0.60055465
hotel_14,2023-05-22,2023-05-12,0.4716981132075472,0.6413422
hotel_14,2023-05-23,2023-05-12,0.5849056603773585,0.66106635
hotel_14,2023-05-24,2023-05-12,0.5566037735849056,0.67097414
hotel_14,2023-05-25,2023-05-12,0.4716981132075472,0.6648901
hotel_14,2023-05-26,2023-05-12,0.5660377358490566,0.6995806
hotel_14,2023-05-27,2023-05-12,0.6981132075471698,0.772228
hotel_14,2023-05-28,2023-05-12,0.4811320754716981,0.5972422
hotel_14,2023-05-29,2023-05-12,0.37735849056603776,0.6170484
hotel_14,2023-05-30,2023-05-12,0.49056603773584906,0.64223593
hotel_14,2023-05-31,2023-05-12,0.5471698113207547,0.6459848
hotel_14,2023-06-01,2023-05-12,0.5188679245283019,0.64989305
hotel_14,2023-06-02,2023-05-12,0.5660377358490566,0.7576722
hotel_14,2023-06-03,2023-05-12,0.660377358490566,0.7813324
hotel_14,2023-06-04,2023-05-12,0.4528301886792453,0.5955671
hotel_14,2023-06-05,2023-05-12,0.7452830188679245,0.70289314
hotel_14,2023-06-06,2023-05-12,0.8490566037735849,0.7949226
hotel_14,2023-06-07,2023-05-12,0.8113207547169812,0.84479856
hotel_14,2023-06-08,2023-05-12,0.6320754716981132,0.82920843
hotel_14,2023-06-09,2023-05-12,0.4716981132075472,0.6759263
hotel_14,2023-05-20,2023-05-19,0.7735849056603774,0.72851515
hotel_14,2023-05-21,2023-05-19,0.49056603773584906,0.5844305
hotel_14,2023-05-22,2023-05-19,0.4716981132075472,0.61030114
hotel_14,2023-05-23,2023-05-19,0.5849056603773585,0.6333221
hotel_14,2023-05-24,2023-05-19,0.5566037735849056,0.64282686
hotel_14,2023-05-25,2023-05-19,0.4716981132075472,0.64389586
hotel_14,2023-05-26,2023-05-19,0.5660377358490566,0.6269613
hotel_14,2023-05-27,2023-05-19,0.6981132075471698,0.7112647
hotel_14,2023-05-28,2023-05-19,0.4811320754716981,0.5984592
hotel_14,2023-05-29,2023-05-19,0.37735849056603776,0.62468135
hotel_14,2023-05-30,2023-05-19,0.49056603773584906,0.6278985
hotel_14,2023-05-31,2023-05-19,0.5471698113207547,0.6409998
hotel_14,2023-06-01,2023-05-19,0.5188679245283019,0.65756947
hotel_14,2023-06-02,2023-05-19,0.5660377358490566,0.76585656
hotel_14,2023-06-03,2023-05-19,0.660377358490566,0.7630192
hotel_14,2023-06-04,2023-05-19,0.4528301886792453,0.5804101
hotel_14,2023-06-05,2023-05-19,0.7452830188679245,0.70683
hotel_14,2023-06-06,2023-05-19,0.8490566037735849,0.7899556
hotel_14,2023-06-07,2023-05-19,0.8113207547169812,0.83168316
hotel_14,2023-06-08,2023-05-19,0.6320754716981132,0.78997004
hotel_14,2023-06-09,2023-05-19,0.4716981132075472,0.67638934
hotel_14,2023-06-10,2023-05-19,0.5660377358490566,0.68861246
hotel_14,2023-06-11,2023-05-19,0.3584905660377358,0.5957779
hotel_14,2023-06-12,2023-05-19,0.6792452830188679,0.67169285
hotel_14,2023-06-13,2023-05-19,0.6981132075471698,0.72800064
hotel_14,2023-06-14,2023-05-19,0.6886792452830188,0.77475667
hotel_14,2023-06-15,2023-05-19,0.5849056603773585,0.7140694
hotel_14,2023-06-16,2023-05-19,0.6132075471698113,0.7308833
hotel_14,2023-05-27,2023-05-26,0.6981132075471698,0.66764677
hotel_14,2023-05-28,2023-05-26,0.4811320754716981,0.5329629
hotel_14,2023-05-29,2023-05-26,0.37735849056603776,0.54176265
hotel_14,2023-05-30,2023-05-26,0.49056603773584906,0.586823
hotel_14,2023-05-31,2023-05-26,0.5471698113207547,0.5670672
hotel_14,2023-06-01,2023-05-26,0.5188679245283019,0.587239
hotel_14,2023-06-02,2023-05-26,0.5660377358490566,0.69639546
hotel_14,2023-06-03,2023-05-26,0.660377358490566,0.70977217
hotel_14,2023-06-04,2023-05-26,0.4528301886792453,0.51333284
hotel_14,2023-06-05,2023-05-26,0.7452830188679245,0.6251971
hotel_14,2023-06-06,2023-05-26,0.8490566037735849,0.75442564
hotel_14,2023-06-07,2023-05-26,0.8113207547169812,0.8125924
hotel_14,2023-06-08,2023-05-26,0.6320754716981132,0.75207776
hotel_14,2023-06-09,2023-05-26,0.4716981132075472,0.6446929
hotel_14,2023-06-10,2023-05-26,0.5660377358490566,0.64852387
hotel_14,2023-06-11,2023-05-26,0.3584905660377358,0.55457705
hotel_14,2023-06-12,2023-05-26,0.6792452830188679,0.62280464
hotel_14,2023-06-13,2023-05-26,0.6981132075471698,0.6568883
hotel_14,2023-06-14,2023-05-26,0.6886792452830188,0.70260084
hotel_14,2023-06-15,2023-05-26,0.5849056603773585,0.65745276
hotel_14,2023-06-16,2023-05-26,0.6132075471698113,0.68390965
hotel_14,2023-06-17,2023-05-26,0.6698113207547169,0.7173998
hotel_14,2023-06-18,2023-05-26,0.5,0.563432
hotel_14,2023-06-19,2023-05-26,0.5849056603773585,0.61942244
hotel_14,2023-06-20,2023-05-26,0.6698113207547169,0.6502252
hotel_14,2023-06-21,2023-05-26,0.7264150943396226,0.7068816
hotel_14,2023-06-22,2023-05-26,0.6981132075471698,0.6871065
hotel_14,2023-06-23,2023-05-26,0.7264150943396226,0.7288623
hotel_14,2023-06-03,2023-06-02,0.660377358490566,0.65947074
hotel_14,2023-06-04,2023-06-02,0.4528301886792453,0.46517038
hotel_14,2023-06-05,2023-06-02,0.7452830188679245,0.59715414
hotel_14,2023-06-06,2023-06-02,0.8490566037735849,0.7047745
hotel_14,2023-06-07,2023-06-02,0.8113207547169812,0.7760004
hotel_14,2023-06-08,2023-06-02,0.6320754716981132,0.7296123
hotel_14,2023-06-09,2023-06-02,0.4716981132075472,0.59221756
hotel_14,2023-06-10,2023-06-02,0.5660377358490566,0.6062778
hotel_14,2023-06-11,2023-06-02,0.3584905660377358,0.49043182
hotel_14,2023-06-12,2023-06-02,0.6792452830188679,0.5698203
hotel_14,2023-06-13,2023-06-02,0.6981132075471698,0.6358642
hotel_14,2023-06-14,2023-06-02,0.6886792452830188,0.69169366
hotel_14,2023-06-15,2023-06-02,0.5849056603773585,0.6147888
hotel_14,2023-06-16,2023-06-02,0.6132075471698113,0.6638693
