unique_id,ds,cutoff,NBEATS,NHITS,y
hotel_42,2023-05-10,2023-05-05,0.8909014,0.956121,0.5384615384615384
hotel_42,2023-05-11,2023-05-05,0.89658225,0.98629934,0.44129554655870445
hotel_42,2023-05-12,2023-05-05,0.9803058,1.0019963,0.5910931174089069
hotel_42,2023-05-13,2023-05-05,0.943241,0.91596836,0.7044534412955465
hotel_42,2023-05-14,2023-05-05,0.73363173,0.79567266,0.3319838056680162
hotel_42,2023-05-15,2023-05-05,0.7937972,0.82934123,0.6234817813765182
hotel_42,2023-05-16,2023-05-05,0.88547206,0.89952207,0.8987854251012146
hotel_42,2023-05-17,2023-05-05,0.89996564,0.96086395,0.9919028340080972
hotel_42,2023-05-18,2023-05-05,0.91673964,0.99004513,0.9919028340080972
hotel_42,2023-05-19,2023-05-05,0.9881728,1.0110736,1.0
hotel_42,2023-05-20,2023-05-05,0.9307383,0.9114251,0.9878542510121457
hotel_42,2023-05-21,2023-05-05,0.7448876,0.8061851,0.4534412955465587
hotel_42,2023-05-22,2023-05-05,0.7831856,0.804819,0.6639676113360324
hotel_42,2023-05-23,2023-05-05,0.8878465,0.8915505,0.680161943319838
hotel_42,2023-05-24,2023-05-05,0.9015754,0.95368415,0.5668016194331984
hotel_42,2023-05-25,2023-05-05,0.9028305,0.9812374,0.7044534412955465
hotel_42,2023-05-26,2023-05-05,0.9473843,0.98557925,0.9959514170040485
hotel_42,2023-05-27,2023-05-05,0.9333526,0.9046361,1.0
hotel_42,2023-05-28,2023-05-05,0.76578724,0.80805415,0.9959514170040485
hotel_42,2023-05-29,2023-05-05,0.809285,0.8223895,0.21862348178137653
hotel_42,2023-05-30,2023-05-05,0.86371523,0.89408284,0.25101214574898784
hotel_42,2023-05-31,2023-05-05,0.89994216,0.9456713,0.27530364372469635
hotel_42,2023-06-01,2023-05-05,0.89016587,0.9738688,0.30364372469635625
hotel_42,2023-06-02,2023-05-05,0.94181466,0.9788486,0.5789473684210527
hotel_42,2023-06-03,2023-06-02,0.6279344,0.5912645,0.6720647773279352
hotel_42,2023-06-04,2023-06-02,0.45514706,0.47656846,0.562753036437247
hotel_42,2023-06-05,2023-06-02,0.54090434,0.51964855,0.7408906882591093
hotel_42,2023-06-06,2023-06-02,0.6463384,0.5856614,0.8623481781376519
hotel_42,2023-06-07,2023-06-02,0.5835811,0.6070248,0.6761133603238867
hotel_42,2023-06-08,2023-06-02,0.55689216,0.6490034,0.7004048582995951
hotel_42,2023-06-09,2023-06-02,0.6803401,0.7056258,0.8502024291497976
hotel_42,2023-06-10,2023-06-02,0.64305854,0.6122009,0.9473684210526315
hotel_42,2023-06-11,2023-06-02,0.45639026,0.50634307,0.4291497975708502
hotel_42,2023-06-12,2023-06-02,0.5377505,0.54803884,0.4898785425101215
hotel_42,2023-06-13,2023-06-02,0.6149658,0.60403323,1.0121457489878543
hotel_42,2023-06-14,2023-06-02,0.5751035,0.61692315,0.9959514170040485
hotel_42,2023-06-15,2023-06-02,0.55817956,0.64916325,0.6072874493927125
hotel_42,2023-06-16,2023-06-02,0.7024662,0.72696525,0.7489878542510121
hotel_42,2023-06-17,2023-06-02,0.67505765,0.636907,0.8906882591093117
hotel_42,2023-06-18,2023-06-02,0.49861133,0.5388966,0.30364372469635625
hotel_42,2023-06-19,2023-06-02,0.5325335,0.55891436,0.4493927125506073
hotel_42,2023-06-20,2023-06-02,0.61637557,0.59542507,0.6680161943319838
hotel_42,2023-06-21,2023-06-02,0.5825081,0.61136425,0.951417004048583
hotel_42,2023-06-22,2023-06-02,0.5938223,0.647334,0.7732793522267206
hotel_42,2023-06-23,2023-06-02,0.65412325,0.7017481,0.8906882591093117
hotel_42,2023-06-24,2023-06-02,0.6408637,0.62206,0.902834008097166
hotel_42,2023-06-25,2023-06-02,0.5142094,0.52847433,0.38461538461538464
hotel_42,2023-06-26,2023-06-02,0.5768437,0.5385712,0.7246963562753036
hotel_42,2023-06-27,2023-06-02,0.6452092,0.5941849,0.97165991902834
hotel_42,2023-06-28,2023-06-02,0.5985475,0.59354246,0.8947368421052632
hotel_42,2023-06-29,2023-06-02,0.55582994,0.6429125,0.7732793522267206
hotel_42,2023-06-30,2023-06-02,0.63748056,0.70019644,0.7611336032388664
hotel_49,2023-02-11,2023-02-10,0.9856138,0.99930036,1.0087336244541485
hotel_49,2023-02-12,2023-02-10,0.94294786,0.9554707,0.8034934497816594
hotel_49,2023-02-13,2023-02-10,0.93363625,0.9313408,0.8296943231441049
hotel_49,2023-02-14,2023-02-10,0.97199744,0.95879036,0.8296943231441049
hotel_49,2023-02-15,2023-02-10,0.98086154,0.9866703,0.8209606986899564
hotel_49,2023-02-16,2023-02-10,0.97864866,0.9950758,0.8296943231441049
hotel_49,2023-02-17,2023-02-10,1.0035961,1.004563,0.834061135371179
hotel_49,2023-02-18,2023-02-10,1.006149,1.0048012,0.834061135371179
hotel_49,2023-02-19,2023-02-10,0.9423616,0.96047974,0.8296943231441049
hotel_49,2023-02-20,2023-02-10,0.93691796,0.93426365,0.8253275109170306
hotel_49,2023-02-21,2023-02-10,0.96537095,0.95618737,0.8296943231441049
hotel_49,2023-02-22,2023-02-10,0.97771156,0.9834882,0.834061135371179
hotel_49,2023-02-23,2023-02-10,0.976193,0.9970733,0.8296943231441049
hotel_49,2023-02-24,2023-02-10,1.0069772,1.006618,0.8296943231441049
hotel_49,2023-02-25,2023-02-10,0.9917902,1.000771,0.8296943231441049
hotel_49,2023-02-26,2023-02-10,0.93720293,0.95654476,0.8296943231441049
hotel_49,2023-02-27,2023-02-10,0.9270205,0.9277017,0.834061135371179
hotel_49,2023-02-28,2023-02-10,0.9465669,0.94960004,0.8384279475982532
hotel_49,2023-03-01,2023-02-10,0.9792218,0.9851742,0.834061135371179
hotel_49,2023-03-02,2023-02-10,0.97242546,0.99101794,0.8296943231441049
hotel_49,2023-03-03,2023-02-10,0.99341375,1.0037212,0.8384279475982532
hotel_49,2023-03-04,2023-02-10,0.9851011,0.9937237,0.8384279475982532
hotel_49,2023-03-05,2023-02-10,0.9465544,0.9473004,0.7816593886462883
hotel_49,2023-03-06,2023-02-10,0.9332818,0.9295044,0.8165938864628821
hotel_49,2023-03-07,2023-02-10,0.9518236,0.9412544,0.8253275109170306
hotel_49,2023-03-08,2023-02-10,0.9691732,0.976954,0.8165938864628821
hotel_49,2023-03-09,2023-02-10,0.9754373,0.9875547,0.8034934497816594
hotel_49,2023-03-10,2023-02-10,0.99424523,1.0017813,0.7816593886462883
hotel_49,2023-03-11,2023-03-10,0.80215126,0.8163707,0.8253275109170306
hotel_49,2023-03-12,2023-03-10,0.78115773,0.80474097,0.8165938864628821
hotel_49,2023-03-13,2023-03-10,0.7910843,0.79126036,0.8253275109170306
hotel_49,2023-03-14,2023-03-10,0.81380653,0.80851835,0.8296943231441049
hotel_49,2023-03-15,2023-03-10,0.8089527,0.8249383,0.8296943231441049
hotel_49,2023-03-16,2023-03-10,0.8166965,0.824049,0.8209606986899564
hotel_49,2023-03-17,2023-03-10,0.83088386,0.8311819,0.8296943231441049
hotel_49,2023-03-18,2023-03-10,0.853317,0.84264493,0.8034934497816594
hotel_49,2023-03-19,2023-03-10,0.80278295,0.8206577,0.8384279475982532
hotel_49,2023-03-20,2023-03-10,0.80555147,0.79837084,0.8296943231441049
hotel_49,2023-03-21,2023-03-10,0.81523246,0.8105494,0.834061135371179
hotel_49,2023-03-22,2023-03-10,0.8038813,0.82090443,0.8296943231441049
hotel_49,2023-03-23,2023-03-10,0.80001175,0.82079405,0.8296943231441049
hotel_49,2023-03-24,2023-03-10,0.8217164,0.8313369,0.8209606986899564
hotel_49,2023-03-25,2023-03-10,0.83518976,0.8403114,0.8122270742358079
hotel_49,2023-03-26,2023-03-10,0.7957127,0.82172227,0.8122270742358079
hotel_49,2023-03-27,2023-03-10,0.8042497,0.794757,0.7947598253275109
hotel_49,2023-03-28,2023-03-10,0.80659544,0.79787266,0.7903930131004366
hotel_49,2023-03-29,2023-03-10,0.81512386,0.81953,0.8209606986899564
hotel_49,2023-03-30,2023-03-10,0.80965346,0.8150889,0.8253275109170306
hotel_49,2023-03-31,2023-03-10,0.81286675,0.8271724,0.8253275109170306
hotel_49,2023-04-01,2023-03-10,0.8144065,0.837951,0.8209606986899564
hotel_49,2023-04-02,2023-03-10,0.80484676,0.8161068,0.8253275109170306
hotel_49,2023-04-03,2023-03-10,0.8072142,0.8022285,0.8209606986899564
hotel_49,2023-04-04,2023-03-10,0.8180394,0.8022376,0.8165938864628821
hotel_49,2023-04-05,2023-03-10,0.80287504,0.82134676,0.8209606986899564
hotel_49,2023-04-06,2023-03-10,0.8147338,0.8221327,0.8253275109170306
hotel_49,2023-04-07,2023-03-10,0.8281407,0.8358792,0.8253275109170306
hotel_49,2023-04-08,2023-04-07,0.8265966,0.8387828,0.7554585152838428
hotel_49,2023-04-09,2023-04-07,0.82704943,0.8299406,0.6200873362445415
hotel_49,2023-04-10,2023-04-07,0.8231374,0.81886303,0.74235807860262
hotel_49,2023-04-11,2023-04-07,0.8225532,0.82536596,0.7554585152838428
hotel_49,2023-04-12,2023-04-07,0.82273555,0.82905936,0.8078602620087336
hotel_49,2023-04-13,2023-04-07,0.8272741,0.8301895,0.8209606986899564
hotel_49,2023-04-14,2023-04-07,0.83287406,0.8365042,0.8165938864628821
hotel_49,2023-04-15,2023-04-07,0.84258497,0.8410632,0.8165938864628821
hotel_49,2023-04-16,2023-04-07,0.8292123,0.8348102,0.5938864628820961
hotel_49,2023-04-17,2023-04-07,0.83213705,0.82037854,0.6462882096069869
hotel_49,2023-04-18,2023-04-07,0.82864183,0.82352394,0.7947598253275109
hotel_49,2023-04-19,2023-04-07,0.8300059,0.82700896,0.8078602620087336
hotel_49,2023-04-20,2023-04-07,0.8220734,0.8295659,0.7685589519650655
hotel_49,2023-04-21,2023-04-07,0.8226451,0.8345996,0.759825327510917
hotel_49,2023-04-22,2023-04-07,0.8288785,0.8330283,0.7816593886462883
hotel_49,2023-04-23,2023-04-07,0.81560326,0.8270926,0.7248908296943232
hotel_49,2023-04-24,2023-04-07,0.82134426,0.810034,0.7641921397379913
hotel_49,2023-04-25,2023-04-07,0.81179017,0.81374824,0.759825327510917
hotel_49,2023-04-26,2023-04-07,0.82655627,0.82772106,0.4672489082969432
hotel_49,2023-04-27,2023-04-07,0.8221132,0.82369334,0.7903930131004366
hotel_49,2023-04-28,2023-04-07,0.8197076,0.8288162,0.74235807860262
hotel_49,2023-04-29,2023-04-07,0.82425463,0.8300305,0.74235807860262
hotel_49,2023-04-30,2023-04-07,0.82501185,0.8200517,0.7336244541484717
hotel_49,2023-05-01,2023-04-07,0.818339,0.81614685,0.5633187772925764
hotel_49,2023-05-02,2023-04-07,0.82311916,0.8123326,0.5545851528384279
hotel_49,2023-05-03,2023-04-07,0.8161984,0.82023895,0.6375545851528385
hotel_49,2023-05-04,2023-04-07,0.8199077,0.82211953,0.7467248908296943
hotel_49,2023-05-05,2023-04-07,0.8192748,0.8275593,0.7379912663755459
hotel_49,2023-05-06,2023-05-05,0.73110414,0.730627,0.7117903930131004
hotel_49,2023-05-07,2023-05-05,0.67823595,0.6974469,0.7161572052401747
hotel_49,2023-05-08,2023-05-05,0.66850775,0.6854995,0.74235807860262
hotel_49,2023-05-09,2023-05-05,0.6863069,0.6947082,0.6986899563318777
hotel_49,2023-05-10,2023-05-05,0.69433653,0.6998147,0.5065502183406113
hotel_49,2023-05-11,2023-05-05,0.71445316,0.722953,0.4585152838427948
hotel_49,2023-05-12,2023-05-05,0.7529013,0.7468122,0.5982532751091703
hotel_49,2023-05-13,2023-05-05,0.7379675,0.7176555,0.6855895196506551
hotel_49,2023-05-14,2023-05-05,0.6707418,0.69774914,0.4759825327510917
hotel_49,2023-05-15,2023-05-05,0.6830173,0.6913509,0.5895196506550219
hotel_49,2023-05-16,2023-05-05,0.691847,0.69559824,0.6462882096069869
hotel_49,2023-05-17,2023-05-05,0.69233054,0.6987877,0.6812227074235808
hotel_49,2023-05-18,2023-05-05,0.7204481,0.7224581,0.5545851528384279
hotel_49,2023-05-19,2023-05-05,0.74287546,0.7464272,0.7292576419213974
hotel_49,2023-05-20,2023-05-05,0.72312695,0.7198967,0.7467248908296943
hotel_49,2023-05-21,2023-05-05,0.67026216,0.68549263,0.5982532751091703
hotel_49,2023-05-22,2023-05-05,0.66916794,0.6842114,0.5764192139737991
hotel_49,2023-05-23,2023-05-05,0.6774793,0.6801627,0.6026200873362445
hotel_49,2023-05-24,2023-05-05,0.69647187,0.6939801,0.5982532751091703
hotel_49,2023-05-25,2023-05-05,0.7211045,0.71478665,0.5851528384279476
hotel_49,2023-05-26,2023-05-05,0.730367,0.7424439,0.5982532751091703
hotel_49,2023-05-27,2023-05-05,0.7146922,0.71510726,0.6026200873362445
hotel_49,2023-05-28,2023-05-05,0.6830845,0.6832412,0.5982532751091703
hotel_49,2023-05-29,2023-05-05,0.67815083,0.68266386,0.4585152838427948
hotel_49,2023-05-30,2023-05-05,0.6864239,0.68393487,0.5327510917030568
hotel_49,2023-05-31,2023-05-05,0.6831249,0.69316494,0.611353711790393
hotel_49,2023-06-01,2023-05-05,0.71298635,0.72512305,0.6637554585152838
hotel_49,2023-06-02,2023-05-05,0.74664634,0.75481856,0.7336244541484717
hotel_49,2023-06-03,2023-06-02,0.6857473,0.7074316,0.7292576419213974
hotel_49,2023-06-04,2023-06-02,0.59415466,0.6133676,0.5676855895196506
hotel_49,2023-06-05,2023-06-02,0.56287205,0.5841882,0.6637554585152838
hotel_49,2023-06-06,2023-06-02,0.6016362,0.605035,0.6157205240174672
hotel_49,2023-06-07,2023-06-02,0.6080356,0.6080406,0.6462882096069869
hotel_49,2023-06-08,2023-06-02,0.6112768,0.64005107,0.5895196506550219
hotel_49,2023-06-09,2023-06-02,0.6851646,0.69849384,0.6550218340611353
hotel_49,2023-06-10,2023-06-02,0.6836312,0.66201293,0.7336244541484717
hotel_49,2023-06-11,2023-06-02,0.57251424,0.59001684,0.6768558951965066
hotel_49,2023-06-12,2023-06-02,0.57352316,0.5768012,0.6331877729257642
hotel_49,2023-06-13,2023-06-02,0.59984165,0.5986589,0.7336244541484717
hotel_49,2023-06-14,2023-06-02,0.58685946,0.60507333,0.6724890829694323
hotel_49,2023-06-15,2023-06-02,0.6208313,0.62827736,0.6550218340611353
hotel_49,2023-06-16,2023-06-02,0.6631248,0.6935338,0.7117903930131004
hotel_49,2023-06-17,2023-06-02,0.6611813,0.64839834,0.6899563318777293
hotel_49,2023-06-18,2023-06-02,0.5697869,0.5793234,0.6244541484716157
hotel_49,2023-06-19,2023-06-02,0.55933684,0.57171607,0.5807860262008734
hotel_49,2023-06-20,2023-06-02,0.5918808,0.5822901,0.6855895196506551
hotel_49,2023-06-21,2023-06-02,0.5976217,0.59952956,0.7117903930131004
hotel_49,2023-06-22,2023-06-02,0.61638147,0.6259903,0.6331877729257642
hotel_49,2023-06-23,2023-06-02,0.65587693,0.6914587,0.6943231441048034
hotel_49,2023-06-24,2023-06-02,0.65081555,0.6528765,0.7248908296943232
hotel_49,2023-06-25,2023-06-02,0.5946508,0.5896994,0.62882096069869
hotel_49,2023-06-26,2023-06-02,0.5788837,0.5839316,0.6724890829694323
hotel_49,2023-06-27,2023-06-02,0.5894397,0.5967527,0.7074235807860262
hotel_49,2023-06-28,2023-06-02,0.58425623,0.60195154,0.7030567685589519
hotel_49,2023-06-29,2023-06-02,0.6052692,0.6392752,0.6593886462882096
hotel_49,2023-06-30,2023-06-02,0.6661052,0.7012771,0.6593886462882096
hotel_56,2023-02-11,2023-02-10,0.94162774,0.95442647,0.9916666666666667
hotel_56,2023-02-12,2023-02-10,0.9271204,0.9522453,0.8416666666666667
hotel_56,2023-02-13,2023-02-10,0.9478001,0.9505721,0.8166666666666667
hotel_56,2023-02-14,2023-02-10,0.98630023,0.9771346,1.0
hotel_56,2023-02-15,2023-02-10,0.9894553,1.013118,1.0
hotel_56,2023-02-16,2023-02-10,0.979066,1.002862,1.0
hotel_56,2023-02-17,2023-02-10,0.9690178,0.97121614,1.0
hotel_56,2023-02-18,2023-02-10,0.9845864,0.98160434,1.0
hotel_56,2023-02-19,2023-02-10,0.94249713,0.97458595,1.0
hotel_56,2023-02-20,2023-02-10,0.95389193,0.9580492,0.975
hotel_56,2023-02-21,2023-02-10,0.97574335,0.9773512,1.0
hotel_56,2023-02-22,2023-02-10,0.9929814,1.0109688,1.0
hotel_56,2023-02-23,2023-02-10,0.9735235,1.0126307,1.0
hotel_56,2023-02-24,2023-02-10,0.96824783,0.97941804,1.0
hotel_56,2023-02-25,2023-02-10,0.9720155,0.980424,1.0
hotel_56,2023-02-26,2023-02-10,0.93036056,0.9668723,0.85
hotel_56,2023-02-27,2023-02-10,0.94710916,0.94648653,1.0
hotel_56,2023-02-28,2023-02-10,0.9769861,0.97151506,1.0
hotel_56,2023-03-01,2023-02-10,0.98954445,1.0084354,1.0
hotel_56,2023-03-02,2023-02-10,0.97855765,1.0057968,1.0
hotel_56,2023-03-03,2023-02-10,0.95753324,0.9731987,1.0
hotel_56,2023-03-04,2023-02-10,0.9542945,0.9723161,0.9916666666666667
hotel_56,2023-03-05,2023-02-10,0.9424044,0.9588174,0.9166666666666666
hotel_56,2023-03-06,2023-02-10,0.95571065,0.9522937,1.0
hotel_56,2023-03-07,2023-02-10,0.9804774,0.97372574,1.0
hotel_56,2023-03-08,2023-02-10,0.98674315,1.0070624,1.0
hotel_56,2023-03-09,2023-02-10,0.9778378,0.9960458,1.0
hotel_56,2023-03-10,2023-02-10,0.95452297,0.9677106,1.0
hotel_56,2023-03-11,2023-03-10,0.9874633,0.99440265,1.0
hotel_56,2023-03-12,2023-03-10,0.96029145,0.96944535,0.8916666666666667
hotel_56,2023-03-13,2023-03-10,0.97541285,0.98005503,1.0
hotel_56,2023-03-14,2023-03-10,1.0117897,1.0047855,1.0
hotel_56,2023-03-15,2023-03-10,1.0088892,1.0149511,1.0
hotel_56,2023-03-16,2023-03-10,1.0021886,1.0142363,1.0
hotel_56,2023-03-17,2023-03-10,1.009034,1.0092692,1.0
hotel_56,2023-03-18,2023-03-10,1.0016032,0.9885897,1.0
hotel_56,2023-03-19,2023-03-10,0.9548273,0.97103417,1.0
hotel_56,2023-03-20,2023-03-10,0.976618,0.98256624,1.0
hotel_56,2023-03-21,2023-03-10,1.0155128,1.0070944,1.0
hotel_56,2023-03-22,2023-03-10,1.0120889,1.0117092,1.0
hotel_56,2023-03-23,2023-03-10,1.0000285,1.0174344,1.0
hotel_56,2023-03-24,2023-03-10,1.0110351,1.0116726,1.0
hotel_56,2023-03-25,2023-03-10,0.98883766,0.98212343,1.0
hotel_56,2023-03-26,2023-03-10,0.9458687,0.96473426,0.8833333333333333
hotel_56,2023-03-27,2023-03-10,0.9663223,0.9680128,1.0
hotel_56,2023-03-28,2023-03-10,1.0011594,0.99402505,0.9916666666666667
hotel_56,2023-03-29,2023-03-10,1.0099111,1.0094013,1.0
hotel_56,2023-03-30,2023-03-10,0.9997173,1.0092452,1.0
hotel_56,2023-03-31,2023-03-10,0.99865216,1.0062342,1.0
hotel_56,2023-04-01,2023-03-10,0.9776921,0.977875,1.0
hotel_56,2023-04-02,2023-03-10,0.95447487,0.95835966,1.0
hotel_56,2023-04-03,2023-03-10,0.9716352,0.97013897,1.0
hotel_56,2023-04-04,2023-03-10,0.99930537,0.99021554,1.0
hotel_56,2023-04-05,2023-03-10,1.0060643,1.0025702,1.0
hotel_56,2023-04-06,2023-03-10,0.99474144,1.0074497,0.9666666666666667
hotel_56,2023-04-07,2023-03-10,0.9967615,0.9973023,0.9833333333333333
hotel_56,2023-04-08,2023-04-07,0.9795458,0.98755276,1.0
hotel_56,2023-04-09,2023-04-07,0.9548239,0.97114384,0.9166666666666666
hotel_56,2023-04-10,2023-04-07,0.975939,0.9818742,0.9833333333333333
hotel_56,2023-04-11,2023-04-07,1.0090472,1.0011019,1.0
hotel_56,2023-04-12,2023-04-07,0.996713,1.0085016,1.0
hotel_56,2023-04-13,2023-04-07,0.9880226,1.0054121,1.0
hotel_56,2023-04-14,2023-04-07,1.001465,1.0024264,1.0
hotel_56,2023-04-15,2023-04-07,0.9944434,0.9886067,1.0083333333333333
hotel_56,2023-04-16,2023-04-07,0.95970356,0.97476,0.9916666666666667
hotel_56,2023-04-17,2023-04-07,0.98002005,0.98692673,0.9916666666666667
hotel_56,2023-04-18,2023-04-07,1.0094137,1.0050944,1.0
hotel_56,2023-04-19,2023-04-07,1.0003798,1.0065744,1.0
hotel_56,2023-04-20,2023-04-07,0.9856558,1.0096071,0.8416666666666667
hotel_56,2023-04-21,2023-04-07,1.0026206,1.0031672,1.0083333333333333
hotel_56,2023-04-22,2023-04-07,0.98253715,0.98169875,1.0
hotel_56,2023-04-23,2023-04-07,0.95041823,0.97088987,0.8583333333333333
hotel_56,2023-04-24,2023-04-07,0.9721596,0.9706249,1.0
hotel_56,2023-04-25,2023-04-07,0.99738824,0.9911489,1.0
hotel_56,2023-04-26,2023-04-07,0.99487644,1.0029732,1.0
hotel_56,2023-04-27,2023-04-07,0.9851141,1.0010097,0.95
hotel_56,2023-04-28,2023-04-07,0.99147403,0.99733096,1.0
hotel_56,2023-04-29,2023-04-07,0.97224116,0.9790075,0.9916666666666667
hotel_56,2023-04-30,2023-04-07,0.9566858,0.9650489,0.725
hotel_56,2023-05-01,2023-04-07,0.9755069,0.9733126,0.7916666666666666
hotel_56,2023-05-02,2023-04-07,0.9964977,0.9878967,0.9666666666666667
hotel_56,2023-05-03,2023-04-07,0.9894799,0.9955465,1.0
hotel_56,2023-05-04,2023-04-07,0.98117375,0.99831814,0.975
hotel_56,2023-05-05,2023-04-07,0.98422813,0.98708093,0.9916666666666667
hotel_56,2023-05-06,2023-05-05,0.9704786,0.9707411,0.9833333333333333
hotel_56,2023-05-07,2023-05-05,0.9214364,0.9370426,0.75
hotel_56,2023-05-08,2023-05-05,0.9298168,0.9524796,1.0
hotel_56,2023-05-09,2023-05-05,0.97395355,0.9797362,1.0
hotel_56,2023-05-10,2023-05-05,0.96079224,0.98612905,0.8166666666666667
hotel_56,2023-05-11,2023-05-05,0.9499584,0.9850684,0.625
hotel_56,2023-05-12,2023-05-05,0.981665,0.9904957,0.975
hotel_56,2023-05-13,2023-05-05,0.9690472,0.9618905,0.8833333333333333
hotel_56,2023-05-14,2023-05-05,0.9055752,0.9349445,0.7416666666666667
hotel_56,2023-05-15,2023-05-05,0.93529713,0.95418435,1.0083333333333333
hotel_56,2023-05-16,2023-05-05,0.9764882,0.9840391,1.0
hotel_56,2023-05-17,2023-05-05,0.96457106,0.9819296,0.975
hotel_56,2023-05-18,2023-05-05,0.9553251,0.98427504,0.8
hotel_56,2023-05-19,2023-05-05,0.9917357,0.99304014,0.975
hotel_56,2023-05-20,2023-05-05,0.96001583,0.95378906,0.9083333333333333
hotel_56,2023-05-21,2023-05-05,0.896627,0.92990005,0.625
hotel_56,2023-05-22,2023-05-05,0.9143627,0.94033986,0.9
hotel_56,2023-05-23,2023-05-05,0.9604757,0.9667579,0.825
hotel_56,2023-05-24,2023-05-05,0.9670375,0.9782445,0.85
hotel_56,2023-05-25,2023-05-05,0.95473933,0.9774873,1.0
hotel_56,2023-05-26,2023-05-05,0.9725184,0.98799175,0.9416666666666667
hotel_56,2023-05-27,2023-05-05,0.94963086,0.9514456,1.0083333333333333
hotel_56,2023-05-28,2023-05-05,0.90657455,0.925562,0.975
hotel_56,2023-05-29,2023-05-05,0.925558,0.94357574,0.6
hotel_56,2023-05-30,2023-05-05,0.95541424,0.9663625,0.8333333333333334
hotel_56,2023-05-31,2023-05-05,0.9545633,0.97340876,0.85
hotel_56,2023-06-01,2023-05-05,0.9415128,0.98373044,0.8583333333333333
hotel_56,2023-06-02,2023-05-05,0.9721937,0.9841623,0.9416666666666667
hotel_56,2023-06-03,2023-06-02,0.9438838,0.9215334,0.9833333333333333
hotel_56,2023-06-04,2023-06-02,0.83687216,0.8317202,0.7666666666666667
hotel_56,2023-06-05,2023-06-02,0.8661817,0.84855247,0.875
hotel_56,2023-06-06,2023-06-02,0.9389758,0.89763623,1.0
hotel_56,2023-06-07,2023-06-02,0.8788109,0.8944157,0.925
hotel_56,2023-06-08,2023-06-02,0.85862035,0.9179131,0.8833333333333333
hotel_56,2023-06-09,2023-06-02,0.9455325,0.96545583,1.0166666666666666
hotel_56,2023-06-10,2023-06-02,0.9528306,0.9070824,1.0083333333333333
hotel_56,2023-06-11,2023-06-02,0.8095965,0.8372612,0.725
hotel_56,2023-06-12,2023-06-02,0.8685204,0.8603715,0.9416666666666667
hotel_56,2023-06-13,2023-06-02,0.9296886,0.90827006,1.05
hotel_56,2023-06-14,2023-06-02,0.88156015,0.89878416,1.0083333333333333
hotel_56,2023-06-15,2023-06-02,0.86552656,0.90924776,0.975
hotel_56,2023-06-16,2023-06-02,0.9574199,0.96892786,0.9666666666666667
hotel_56,2023-06-17,2023-06-02,0.9452542,0.9031771,0.95
hotel_56,2023-06-18,2023-06-02,0.8253309,0.84068614,0.75
hotel_56,2023-06-19,2023-06-02,0.84484506,0.8576777,0.85
hotel_56,2023-06-20,2023-06-02,0.9131667,0.8876915,1.0083333333333333
hotel_56,2023-06-21,2023-06-02,0.89817107,0.89372313,0.9416666666666667
hotel_56,2023-06-22,2023-06-02,0.8746047,0.9115339,0.9083333333333333
hotel_56,2023-06-23,2023-06-02,0.9293489,0.96377444,0.9666666666666667
hotel_56,2023-06-24,2023-06-02,0.9229928,0.9033108,1.0083333333333333
hotel_56,2023-06-25,2023-06-02,0.8356986,0.8405883,1.0
hotel_56,2023-06-26,2023-06-02,0.8700733,0.8532184,1.0
hotel_56,2023-06-27,2023-06-02,0.9096367,0.88673794,1.0166666666666666
hotel_56,2023-06-28,2023-06-02,0.88790816,0.88509464,0.9833333333333333
hotel_56,2023-06-29,2023-06-02,0.864773,0.9200243,0.8666666666666667
hotel_56,2023-06-30,2023-06-02,0.943568,0.9607537,0.9583333333333334
hotel_63,2023-02-11,2023-02-10,0.82071847,0.80798423,0.6888888888888889
hotel_63,2023-02-12,2023-02-10,0.6682321,0.68508697,0.35555555555555557
hotel_63,2023-02-13,2023-02-10,0.6629628,0.65028906,0.5022222222222222
hotel_63,2023-02-14,2023-02-10,0.7016639,0.68039215,0.6488888888888888
hotel_63,2023-02-15,2023-02-10,0.68030345,0.6998594,0.96
hotel_63,2023-02-16,2023-02-10,0.6956005,0.7434579,0.9822222222222222
hotel_63,2023-02-17,2023-02-10,0.8185859,0.81507045,0.8711111111111111
hotel_63,2023-02-18,2023-02-10,0.8049675,0.77734065,1.008888888888889
hotel_63,2023-02-19,2023-02-10,0.6290328,0.67177105,0.9955555555555555
hotel_63,2023-02-20,2023-02-10,0.6620568,0.64780205,0.5555555555555556
hotel_63,2023-02-21,2023-02-10,0.6951177,0.67756873,0.7333333333333333
hotel_63,2023-02-22,2023-02-10,0.66805834,0.70088667,0.7555555555555555
hotel_63,2023-02-23,2023-02-10,0.70973533,0.74065685,0.7511111111111111
hotel_63,2023-02-24,2023-02-10,0.78949344,0.8185408,0.7422222222222222
hotel_63,2023-02-25,2023-02-10,0.8022288,0.77331954,0.6711111111111111
hotel_63,2023-02-26,2023-02-10,0.6507636,0.69562894,0.8933333333333333
hotel_63,2023-02-27,2023-02-10,0.6598361,0.6586898,0.96
hotel_63,2023-02-28,2023-02-10,0.7064204,0.67585933,0.9288888888888889
hotel_63,2023-03-01,2023-02-10,0.69605017,0.700687,0.6577777777777778
hotel_63,2023-03-02,2023-02-10,0.72046477,0.7393027,0.49333333333333335
hotel_63,2023-03-03,2023-02-10,0.7819534,0.8013628,0.6
